material_id,name,formula
mp-1205717,KRb2MnF6 (mp-1205717),KRb2MnF6
mp-1205757,Rb2MoBr6 (mp-1205757),Rb2MoBr6
mp-1206085,MnCuF6 (mp-1206085),MnCuF6
mp-1206176,Rb2NaCuF6 (mp-1206176),Rb2NaCuF6
mp-1206280,Li3YSb2 (mp-1206280),Li3YSb2
mp-1206403,Rb2LiVCl6 (mp-1206403),Rb2LiVCl6
mp-1206427,KRb2CuF6 (mp-1206427),KRb2CuF6
mp-1206438,Rb2CuF6 (mp-1206438),Rb2CuF6
mp-1206546,Cs2AgF6 (mp-1206546),Cs2AgF6
mp-1206595,LiTiSe2 (mp-1206595),LiTiSe2
mp-1206637,LiVSe2 (mp-1206637),LiVSe2
mp-1206714,Al2Sn (mp-1206714),Al2Sn
mp-1206768,Rb2NaVCl6 (mp-1206768),Rb2NaVCl6
mp-1206798,LiCa2Ge (mp-1206798),LiCa2Ge
mp-1206883,K2CoF6 (mp-1206883),K2CoF6
mp-1206907,TlN (mp-1206907),TlN
mp-1207082,LiMgSb (mp-1207082),LiMgSb
mp-1207160,Rb2SbCl6 (mp-1207160),Rb2SbCl6
mp-1207222,Rb2VCl6 (mp-1207222),Rb2VCl6
mp-1207229,Cs2MoBr6 (mp-1207229),Cs2MoBr6
mp-1203712,SmMoI4O15 (mp-1203712),SmMoI4O15
mp-1203835,Na4Fe3P4O15 (mp-1203835),Na4Fe3P4O15
mp-1204119,C2S2N(O2F3)2 (mp-1204119),C2S2N(O2F3)2
mp-1204197,Ba5Mn3O12F (mp-1204197),Ba5Mn3O12F
mp-1204618,K2Mo15Se19 (mp-1204618),K2Mo15Se19
mp-1204825,Gd(Zn10Co)2 (mp-1204825),Gd(Zn10Co)2
mp-1205097,NaFe7(PO4)6 (mp-1205097),NaFe7(PO4)6
mp-1205183,KFe2P3(O4F3)2 (mp-1205183),KFe2P3(O4F3)2
mp-1205307,WSCl4 (mp-1205307),WSCl4
mp-1205336,BaMnO3 (mp-1205336),BaMnO3
mp-1205353,KMnF3 (mp-1205353),KMnF3
mp-1205415,Fe2O3 (mp-1205415),Fe2O3
mp-1199740,Na2Mo15Se19 (mp-1199740),Na2Mo15Se19
mp-1199909,Fe3Sb5(IO3)3 (mp-1199909),Fe3Sb5(IO3)3
mp-1199912,Ce(Zn10Ir)2 (mp-1199912),Ce(Zn10Ir)2
mp-1199961,Li2V2(PO4)3 (mp-1199961),Li2V2(PO4)3
mp-1200057,Li7La3(SnO6)2 (mp-1200057),Li7La3(SnO6)2
mp-1200338,Y15Ni32 (mp-1200338),Y15Ni32
mp-1201518,K3Fe5F15 (mp-1201518),K3Fe5F15
mp-1202031,CsMnH4Cl3O2 (mp-1202031),CsMnH4Cl3O2
mp-1202337,U(Zn10Co)2 (mp-1202337),U(Zn10Co)2
mp-1202570,CuGeO3 (mp-1202570),CuGeO3
mp-1202865,Li3V2(PO4)3 (mp-1202865),Li3V2(PO4)3
mp-1203217,Zn4Cu5(TeO6)3 (mp-1203217),Zn4Cu5(TeO6)3
mp-1207560,Zr6MnCl14 (mp-1207560),Zr6MnCl14
mp-1207657,YWO5 (mp-1207657),YWO5
mp-1207729,YVO2 (mp-1207729),YVO2
mp-1207847,V(NF3)2 (mp-1207847),V(NF3)2
mp-1207931,V3BO5 (mp-1207931),V3BO5
mp-1208169,Tl2CrF6 (mp-1208169),Tl2CrF6
mp-1208179,TiH6(OF3)2 (mp-1208179),TiH6(OF3)2
mp-1208753,Sr2YCu2(BiO4)2 (mp-1208753),Sr2YCu2(BiO4)2
mp-1208834,Sr2CrSbO6 (mp-1208834),Sr2CrSbO6
mp-1209267,Rb2VF6 (mp-1209267),Rb2VF6
mp-12093,Ge (mp-12093),Ge
mp-1209331,Rb3ErV2O8 (mp-1209331),Rb3ErV2O8
mp-1210001,NaTi4(CuO4)3 (mp-1210001),NaTi4(CuO4)3
mp-1210050,NaV4(CuO4)3 (mp-1210050),NaV4(CuO4)3
mp-1210106,NaC2 (mp-1210106),NaC2
mp-1210177,NaMn3Ag(PO4)3 (mp-1210177),NaMn3Ag(PO4)3
mp-1210274,Na2C (mp-1210274),Na2C
mp-12103,N2 (mp-12103),N2
mp-1210501,Na2Mn3(PO4)3 (mp-1210501),Na2Mn3(PO4)3
mp-1210561,Na2MgFe2(PO4)3 (mp-1210561),Na2MgFe2(PO4)3
mp-1210743,Li2C (mp-1210743),Li2C
mp-1210761,Li2NiN (mp-1210761),Li2NiN
mp-1210860,LiFeWClO4 (mp-1210860),LiFeWClO4
mp-1210897,LiV4O8 (mp-1210897),LiV4O8
mp-1211002,LiTi3Zn2O8 (mp-1211002),LiTi3Zn2O8
mp-1211167,LiCr4GaS8 (mp-1211167),LiCr4GaS8
mp-1211195,LiBi(WO4)2 (mp-1211195),LiBi(WO4)2
mp-1211306,KSm(MoO4)2 (mp-1211306),KSm(MoO4)2
mp-1211455,KGd(MoO4)2 (mp-1211455),KGd(MoO4)2
mp-1211527,KMn(PO3)3 (mp-1211527),KMn(PO3)3
mp-1211572,KZr6CI14 (mp-1211572),KZr6CI14
mp-1211747,K2Zr6BeCl15 (mp-1211747),K2Zr6BeCl15
mp-1211761,K3Zr6BeCl15 (mp-1211761),K3Zr6BeCl15
mp-1211827,Li2La3Ni2Sn7 (mp-1211827),Li2La3Ni2Sn7
mp-1211945,K2C (mp-1211945),K2C
mp-1211950,K2CrF6 (mp-1211950),K2CrF6
mp-1212009,KZr6MnCl14 (mp-1212009),KZr6MnCl14
mp-1212045,K(FeSb3)4 (mp-1212045),K(FeSb3)4
mp-1212050,K2HoNb5O15 (mp-1212050),K2HoNb5O15
mp-1212139,Li6La3(SbO6)2 (mp-1212139),Li6La3(SbO6)2
mp-1212369,Ho2Cu(SiO3)4 (mp-1212369),Ho2Cu(SiO3)4
mp-1212538,Na2Sn (mp-1212538),Na2Sn
mp-1212540,GdTl(WO4)2 (mp-1212540),GdTl(WO4)2
mp-1213000,EuAg(WO4)2 (mp-1213000),EuAg(WO4)2
mp-1213014,ErTl(WO4)2 (mp-1213014),ErTl(WO4)2
mp-1213209,CsTm(WO4)2 (mp-1213209),CsTm(WO4)2
mp-1213434,CuP4(RuO7)2 (mp-1213434),CuP4(RuO7)2
mp-1213744,CrCu(WO4)2 (mp-1213744),CrCu(WO4)2
mp-1213775,CoAsO4 (mp-1213775),CoAsO4
mp-1214014,Cs2NaUBr6 (mp-1214014),Cs2NaUBr6
